title,content,type
Cực kì hài lòng,A practical book. Highly recommend for anyone,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,Bìa nhìn hơi cũ,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,Hay sạch đẹp !!!,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,Dễ áp dụng để thay đổi thói quen,0
Cực kì hài lòng,,0
Cực kì hài lòng,"Sách này hay đó, m.n 
đáng đầu tư",0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,Sách hay lém ạ,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Rất không hài lòng,Dắt t như *** =))). Sách cũ bọc nilon qua là thành mới à? Bóc seal ra thấy rõ vết bẩn in dấu vân tay. Markbook ở gần giữa quyển. Trò đùa à,0
Cực kì hài lòng,Tuyệt vời ạ.,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,Tốt,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,rất hay,0
Cực kì hài lòng,Tuyệt vời,0
Cực kì hài lòng,"Giao hàng nhanh, sách đẹp",0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,sách hay,0
Cực kì hài lòng,Hay á,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,Sách ok,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,"Sách hay, đáng mua.",0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,"Sách đẹp, hay 5 sao",0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,Ok,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,"sách rất hay, giao hàng nhanh",0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,Sách hay nên đọc,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,Ok,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,"Sách rất hay, mn lên đọc",0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,Nội dung rất hay,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,Sách tốt,0
Cực kì hài lòng,Rất thích! Cám ơn!,0
Cực kì hài lòng,Sách đóng gói đẹp,0
Cực kì hài lòng,Siêu phẩm,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,hay,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,Toots,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,hay ạ,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,Hay,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,Sách hay,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,hayyyyy,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,2,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Bình thường,"Sách không được đầu tư gói ghém cẩn thận lắm, mình thấy khá sơ sài, bìa ngoài bị lem mực màu cam trên bìa trắng, bên trong thì mực đen in không đều màu khiến cho mình cảm giác như sách giả, khá là thất vọng :( Thu gọn",0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Cực kì hài lòng,,0
Hài lòng,"Nội dung sách 100 điểm. Một quyển sách phải đọc dành cho tất cả những người muốn tìm nguồn cảm hứng và phương pháp để thay đổi bản thân thành một con người như mình mong đợi.

Trừ sao do đóng gói ẩu nha, đè 1 quyển sách nặng lên làm gập bì sách của mình. Thu gọn",0
Bình thường,"Tiki dạo này gói quà đúng chán luôn í. Cũng tính phí 45k (bao gồm 15k thiệp và 30k gói quà) mà nhìn lởm chởm keo, hở mép nối, nơ xộc xệch… Mang đi tặng mà ngại luôn",0
Hài lòng,"Nội dung sách thì chắc chắn là tuyệt vời rồi vì mình đã nghe sách nói nhiều lần, muốn đọc sách giấy nên mua. Gian hàng tiki đề sách là ""chính hãng"" nhưng mình cũng thấy khá bất ngờ khi rìa mấy trang sách... Xem thêm",0
Hài lòng,"Hôm nọ, ngồi lướt lại một lượt những cuốn sách để trong giỏ hàng Tiki của mình thì … ô! trong kệ sách mình chưa có quyển này, khi mà mình cũng đang trong quá trình hoàn thiện bản thân, xây dựng các thói... Xem thêm",0
Bình thường,"Đóng gói bị lủng
Sách bị vạt 1 góc",0
Rất không hài lòng,"Đóng gói: sách còn nguyên seal không bị móp méo
Giao hàng nhanh.

Nội dung sách: mình Recommend 100% không nên mua cuốn sách này bản VN DỊCH RẤT TỆ, như google dịch vậy.
 Câu chữ không có ý nghĩa,... Xem thêm",0
Rất không hài lòng,"Tiki giao sách ko kiểm kỹ, mới cầm lên đac thấy rách bìa sau. Cuốn còn lại thì shipper đại vô nhà, dọng xuống nền gãy góc sách. 
Tiki dạo này chất lượng đi xuống quá",0
Rất không hài lòng,"Dễ tính không kiểm tra hàng, sách nhiều chỗ bị nhàu mình vẫn không claim nhưng đọc được 1/4 quyển sách rồi mới phát hiện ra các bạn bán hàng mà gửi sách bị rách như thế này đây?",0
Không hài lòng,"Sách được bọc seal kĩ nhưng bị bong keo, vận chuyển bị móp và có vệt ố",0
Hài lòng,"Sách hay, nên đọc, mình đã đọc nhiều sách về thói quen và cách rèn luyện thói quen, mình đánh giá sách này hay hơn nhiều quyển khác, mạch lạc và lôi cuốn, không bị nhàm chán khi đọc. Tuy nhiên, trừ 1 sao vì dịch quá sát nghĩa. Thu gọn",0
Hài lòng,"Sách nội dung chuẩn, bản của mình nhận có vài trang giấy lỗi (nhăn, xần xì) nhưng mua sách này ko phải để trưng bày mà để học hỏi nên ko sao. Nội dung thì tuyệt vời nha, rất recommend cho những bạn đang ""nghiện"" bất kì thứ gì, mô hình cai nghiện của sách rất hữu ích. Thu gọn",0
Rất không hài lòng,Ko chấp nhận được khi mua mở ra bị rách cả một góc dưới bìa dưới làm ăn vầy thì ko ổn hi vọng đổi lại ngay cho mình,0
Bình thường,"Fahasa giao hàng siêu nhanh, dịch vụ tốt. 5*

Chất lượng bản in hơi thấp, đọc bị hằn chữ từ trang khác làm giảm trải nghiệm rất nhiều. Cảm thấy sản phẩm k tương xứng với giá tiền :(",0
Rất không hài lòng,Sách cắt siêu tệ. Nhiều trang bị dính vào nhau. Thật sự cảm thấy rất tệ,0
Rất không hài lòng,"Đọc vài hôm bị sứt trang, tui muốn giữ sách ngư vàng mà cầm đọc thôi nó cũng bị vậy nữa thì tệ thật",0
Bình thường,"In thiếu trang từ 129 -> 144 (Hình đính kèm)
Bong keo, rơi giấy",0
Hài lòng,"- Chất lượng sách khá ok.
- Nội dung khá hấp dẫn, mọi người có thể học tập theo để hình thành các thói quen tốt cho bản thân mình cũng như xoá bỏ các thói quen xấu. Tựu chung, chúng ta phải rèn luyện bản thân một cách có kỷ luật mới mong phát triển được.
Chúc các bạn may mắn. Thu gọn",0
Bình thường,"Có vài trang bị mờ, mực ko đều. Mình chỉ chụp sơ 3 hình thôi",0
Bình thường,Sách rất hay. Giao hàng nhanh. Chất lượng sách cũng ổn. Tuy nhiên ko biết do gói hàng hay sao mà 1 đoạn sách bị nhăn.,0
Rất không hài lòng,"Sai chính tả quá nhiều, làm mất cảm hứng khi đọc.",0
Hài lòng,Sách khá là đẹp đóng gói cx ổn nói chung k có vấn đề gì ( sách hay nên mua,0
Không hài lòng,Gói hàng quá tệ. Sách vẫn bị móp,0
Bình thường,Sách bị rách và bị mực đen vương vào. Cảm thấy hơi thất vọng.,0
Rất không hài lòng,"Được giới thiệu sách này hay với bản tiếng anh mình đã rất hào hứng nhưng khi đọc quyển này được tới 1/5 quyển sách thì mình thấy phần dịch rất ko hay
Đọc đúng kiểu dịch word by word nó khó hiểu và rời rạc :( Thu gọn",0
Bình thường,"Giao hàng chậm hơn dự kiến 2 ngày, lần đầu tiên thấy tiki giao chậm trễ đến vậy😔",0
Hài lòng,"Giá sách khá rẻ so vs Fahasa, giao hàng nhanh ( đặt hôm nay là 2 ngày sau có rồi ) nhưng sách bị dơ.",0
Hài lòng,"Sách có bọc seal cẩn thận
Giao hàng nhanh",0
Bình thường,Sách mới nhận bao bì in đẹp nhưng mới mở ra đọc lại bị rơi vài tờ ra là sao????,0
Bình thường,"Sách bị in lệch rất nhiều trang ( gần nửa quyển ) tầm 2-6° có chỗ đậm chỗ nhạt vẫn đọc được ( mik bị ocd )
Nhưng nội dung khá hay chất lượng và đáng tiền mọi người nên đọc quyển này ( ebook / mua sách ) Thu gọn",0
Hài lòng,"Nội dung cực hay nha, chất lượng giấy cũng rất xịn sờ sướng tay, định cho 5* nhưng một vài trang tự nhiên bị lỗi in hơi mờ nên cho 4* ấy. Mình thấy cuốn này như vậy là rất đáng đồng tiền nha",0
Hài lòng,"Nếu ko hộp có 1 cuốn to hơn, thì tiki nên gói cuốn nhỏ hơn thêm lớp bọc bóng. Giao hàng nhanh. Sách nội dung hay thực tiễn, mực rõ ràng, giấy mỏng nhưng phù hợp với sách.",0
Hài lòng,"đọc dễ hiểu, sách mới toanh, chất lượng giấy tốt",0
Không hài lòng,"Gáy sách thì bị nhăn và lem, giao hàng thời gian chậm",0
Rất không hài lòng,"bẩn tùm lum, đóng gói quá tệ",0
Bình thường,Khi mình nhận sách thì thấy từ trang 371 đến cuối đã bị tách rời ra khỏi sách rất là khó chịu,0
Rất không hài lòng,Sách bị thiếu từ trang 64-81 . Đổi lại giúp e .,0
Rất không hài lòng,Giao sách kiểu gì mà xứt ra cả chục trang vậy???????,0
Rất không hài lòng,Toàn sách lậu. Mua 4q đều sách làm lại,0
Hài lòng,"Sách ổn, nội dung hay. Tuy nhiên sách bị móp ở góc",0
Hài lòng,"Sản phẩm đóng gói tốt, giao hàng nhanh!",0
Hài lòng,,0
Bình thường,vừa lật ra đã như này 🥲🥲🥲,0
Hài lòng,Sách được bảo quản không tốt,0
Hài lòng,"Mép bìa hơi quăn, sầuuu",0
Hài lòng,,0
Hài lòng,hài lòng với sản phẩm hài lòng với sản phẩm,0
Hài lòng,"sách bị cấn góc, bám bụi",0
Bình thường,"Giấy in trang đậm trang nhạt, khá tệ",0
Bình thường,Chưa bàn tới nội dung nhưng chất lượng in khá tệ. Lúc mờ lúc đậm không đều gây khó chịu.,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,"giao nhanh, bọc đẹp",0
Hài lòng,"Chất liệu giấy không đẹp, mn cân nhắc trước khi mua bản rẻ này nhé",0
Hài lòng,,0
Hài lòng,chất lượng sách tốt,0
Hài lòng,Mong shop đóng hàng cẩn thận hơn,0
Hài lòng,,0
Hài lòng,hàng giống mô tả,0
Hài lòng,,0
Hài lòng,Nội dung hấp dẫn,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,hữu ích,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Hài lòng,,0
Rất không hài lòng,"(*) Đánh giá không tính điểm
vận chuyển Viettelpost có thái độ vô học, bận đi học không nhận hàng lúc 10h được hẹn 2h30- 3h chiều liên hệ nhận(đã đồng ý) đến lúc 14h30 khách tụ chủ động nhắc,  gọi kêu 3h giao hàng thì tắt máy chặn số, dùng số khác gọi lại mà quát tháo khách, chất vấn khách như con đẻ còn tỏ thái độ côn đồ nạt khách sao gọi không được để ra lấy hàng rồi định quăng hàng lại lên xe không giao nữa trong khi shipper chặn số người ta rồi thì nghe máy kiểu gì??? Thu gọn",0
Bình thường,"(*) Đánh giá không tính điểm
lại thêm một cuốn được giao hàng và đóng gói cẩu thả bởi Tiki Trading - nơi dịch vụ mình luôn tín nhiệm thay vì đặt ở các trang official *** của những nhà sách lớn.

là người bọc sách kỹ càng nên mình rất buồn. Thu gọn",0
Cực kì hài lòng,"- Về dịch vụ: Từ trước đến nay, mình đánh giá rất cao về chất lượng dịch vụ cụ Tiki, đặc biệt đối với sản phẩm là sách. Dịch vụ chất lượng rất tốt, đóng gói rất cẩn thận và bảo quản khá kỉ (tuy ở góc hơi bị cong dù đã có cả miếng xốp ở trong), thời gian giao cũng khá ổn ( 3 ngày từ TP HCM)...
- Về sản phẩm:
+ Hình thức: Cách thành văn của tác giả Archer rất được đánh giá cao, cách kể chuyện và dẫn dắt vô cùng thành công khi khiến người đọc cảm nhận và hình dung được rõ bối cảnh và tình tiết câu chuyện lẫn nhân vật;...
+ Nội dung: Đây là tác phẩm kinh điển, chắc cũng không cần bàn nhiều về độ hay và ý nghĩa của tác phẩm rồi nhỉ! Giá trị của tác phẩm chỉ khi trực tiếp đọc thì mới cảm nhận được.
Nói chung, ""shop và sách xứng đáng 5 sao"" Thu gọn",0
